slot,seq,year,month,day,round,flags_hex,home_idx,home_name,away_idx,away_name,n_home_lineup,n_away_lineup
4665,4665,2022,2,7,20,0x20120074,339,格罗兹尼艾哈迈德,340,图拉兵工厂,0,0
4666,4666,2022,2,7,14,0x20120074,347,伏尔加格勒转子,350,莫斯科斯巴达,0,0
4667,4667,2022,2,7,19,0x20120074,352,乌法,346,罗斯托夫,0,0
4668,4668,2022,2,7,14,0x20120074,353,乌拉尔,349,索契,0,0
4669,4669,2022,2,7,12,0x20120074,343,希姆基,348,喀山红宝石,0,0
4670,4670,2022,2,21,19,0x20130074,340,图拉兵工厂,354,圣彼得堡泽尼特,0,0
4671,4671,2022,2,21,19,0x20130074,345,莫斯科火车头,344,克拉斯诺达尔,0,0
4672,4672,2022,2,21,12,0x20130074,342,莫斯科迪纳摩,341,莫斯科中央陆军,0,0
4673,4673,2022,2,21,16,0x20130074,350,莫斯科斯巴达,339,格罗兹尼艾哈迈德,0,0
4674,4674,2022,2,21,19,0x20130074,346,罗斯托夫,347,伏尔加格勒转子,0,0
4675,4675,2022,2,21,19,0x20130074,349,索契,352,乌法,0,0
4676,4676,2022,2,21,15,0x20130074,348,喀山红宝石,353,乌拉尔,0,0
4677,4677,2022,2,21,11,0x20130074,343,希姆基,351,坦波夫,0,0
4678,4678,2022,2,28,12,0x20140074,354,圣彼得堡泽尼特,350,莫斯科斯巴达,0,0
4679,4679,2022,2,28,11,0x20140074,344,克拉斯诺达尔,340,图拉兵工厂,0,0
4680,4680,2022,2,28,16,0x20140074,341,莫斯科中央陆军,345,莫斯科火车头,0,0
4681,4681,2022,2,28,15,0x20140074,351,坦波夫,342,莫斯科迪纳摩,0,0
4682,4682,2022,2,28,20,0x20140074,339,格罗兹尼艾哈迈德,346,罗斯托夫,0,0
4683,4683,2022,2,28,19,0x20140074,347,伏尔加格勒转子,349,索契,0,0
4684,4684,2022,2,28,20,0x20140074,352,乌法,348,喀山红宝石,0,0
4685,4685,2022,2,28,20,0x20140074,353,乌拉尔,343,希姆基,0,0
4686,4686,2022,3,7,14,0x20150074,346,罗斯托夫,354,圣彼得堡泽尼特,0,0
4687,4687,2022,3,7,11,0x20150074,350,莫斯科斯巴达,344,克拉斯诺达尔,0,0
4688,4688,2022,3,7,14,0x20150074,340,图拉兵工厂,341,莫斯科中央陆军,0,0
4689,4689,2022,3,7,19,0x20150074,345,莫斯科火车头,342,莫斯科迪纳摩,0,0
4690,4690,2022,3,7,20,0x20150074,349,索契,339,格罗兹尼艾哈迈德,0,0
4691,4691,2022,3,7,15,0x20150074,348,喀山红宝石,347,伏尔加格勒转子,0,0
4692,4692,2022,3,7,13,0x20150074,343,希姆基,352,乌法,0,0
4693,4693,2022,3,7,20,0x20150074,353,乌拉尔,351,坦波夫,0,0
4694,4694,2022,3,14,11,0x20160074,354,圣彼得堡泽尼特,349,索契,0,0
4695,4695,2022,3,14,13,0x20160074,344,克拉斯诺达尔,346,罗斯托夫,0,0
4696,4696,2022,3,14,15,0x20160074,341,莫斯科中央陆军,350,莫斯科斯巴达,0,0
4697,4697,2022,3,14,19,0x20160074,342,莫斯科迪纳摩,340,图拉兵工厂,0,0
4698,4698,2022,3,14,15,0x20160074,351,坦波夫,345,莫斯科火车头,0,0
4699,4699,2022,3,14,14,0x20160074,339,格罗兹尼艾哈迈德,348,喀山红宝石,0,0
4700,4700,2022,3,14,19,0x20160074,347,伏尔加格勒转子,343,希姆基,0,0
4701,4701,2022,3,14,19,0x20160074,352,乌法,353,乌拉尔,0,0
4702,4702,2022,3,21,20,0x20170074,348,喀山红宝石,354,圣彼得堡泽尼特,0,0
4703,4703,2022,3,21,14,0x20170074,349,索契,344,克拉斯诺达尔,0,0
4704,4704,2022,3,21,15,0x20170074,346,罗斯托夫,341,莫斯科中央陆军,0,0
4705,4705,2022,3,21,13,0x20170074,350,莫斯科斯巴达,342,莫斯科迪纳摩,0,0
4706,4706,2022,3,21,13,0x20170074,340,图拉兵工厂,345,莫斯科火车头,0,0
4707,4707,2022,3,21,16,0x20170074,343,希姆基,339,格罗兹尼艾哈迈德,0,0
4708,4708,2022,3,21,13,0x20170074,353,乌拉尔,347,伏尔加格勒转子,0,0
4709,4709,2022,3,21,20,0x20170074,352,乌法,351,坦波夫,0,0
4710,4710,2022,4,11,11,0x20180074,354,圣彼得堡泽尼特,343,希姆基,0,0
4711,4711,2022,4,11,19,0x20180074,344,克拉斯诺达尔,348,喀山红宝石,0,0
4712,4712,2022,4,11,15,0x20180074,341,莫斯科中央陆军,349,索契,0,0
4713,4713,2022,4,11,19,0x20180074,342,莫斯科迪纳摩,346,罗斯托夫,0,0
4714,4714,2022,4,11,20,0x20180074,345,莫斯科火车头,350,莫斯科斯巴达,0,0
4715,4715,2022,4,11,11,0x20180074,351,坦波夫,340,图拉兵工厂,0,0
4716,4716,2022,4,11,11,0x20180074,339,格罗兹尼艾哈迈德,353,乌拉尔,0,0
4717,4717,2022,4,11,20,0x20180074,347,伏尔加格勒转子,352,乌法,0,0
4718,4718,2022,4,18,15,0x20190074,353,乌拉尔,354,圣彼得堡泽尼特,0,0
4719,4719,2022,4,18,13,0x20190074,343,希姆基,344,克拉斯诺达尔,0,0
4720,4720,2022,4,18,19,0x20190074,348,喀山红宝石,341,莫斯科中央陆军,0,0
4721,4721,2022,4,18,12,0x20190074,349,索契,342,莫斯科迪纳摩,0,0
4722,4722,2022,4,18,19,0x20190074,346,罗斯托夫,345,莫斯科火车头,0,0
4723,4723,2022,4,18,15,0x20190074,350,莫斯科斯巴达,340,图拉兵工厂,0,0
4724,4724,2022,4,18,11,0x20190074,352,乌法,339,格罗兹尼艾哈迈德,0,0
4725,4725,2022,4,18,20,0x20190074,347,伏尔加格勒转子,351,坦波夫,0,0
4726,4726,2022,4,25,16,0x201A0074,354,圣彼得堡泽尼特,352,乌法,0,0
4727,4727,2022,4,25,13,0x201A0074,344,克拉斯诺达尔,353,乌拉尔,0,0
4728,4728,2022,4,25,13,0x201A0074,341,莫斯科中央陆军,343,希姆基,0,0
4729,4729,2022,4,25,11,0x201A0074,342,莫斯科迪纳摩,348,喀山红宝石,0,0
4730,4730,2022,4,25,20,0x201A0074,345,莫斯科火车头,349,索契,0,0
4731,4731,2022,4,25,20,0x201A0074,340,图拉兵工厂,346,罗斯托夫,0,0
4732,4732,2022,4,25,20,0x201A0074,351,坦波夫,350,莫斯科斯巴达,0,0
4733,4733,2022,4,25,12,0x201A0074,339,格罗兹尼艾哈迈德,347,伏尔加格勒转子,0,0
4734,4734,2022,5,2,20,0x201B0074,347,伏尔加格勒转子,354,圣彼得堡泽尼特,0,0
4735,4735,2022,5,2,19,0x201B0074,352,乌法,344,克拉斯诺达尔,0,0
4736,4736,2022,5,2,14,0x201B0074,353,乌拉尔,341,莫斯科中央陆军,0,0
4737,4737,2022,5,2,14,0x201B0074,343,希姆基,342,莫斯科迪纳摩,0,0
4738,4738,2022,5,2,20,0x201B0074,348,喀山红宝石,345,莫斯科火车头,0,0
4739,4739,2022,5,2,14,0x201B0074,349,索契,340,图拉兵工厂,0,0
4740,4740,2022,5,2,11,0x201B0074,346,罗斯托夫,350,莫斯科斯巴达,0,0
4741,4741,2022,5,2,16,0x201B0074,339,格罗兹尼艾哈迈德,351,坦波夫,0,0
4742,4742,2022,5,9,16,0x201C0074,354,圣彼得堡泽尼特,339,格罗兹尼艾哈迈德,0,0
4743,4743,2022,5,9,19,0x201C0074,344,克拉斯诺达尔,347,伏尔加格勒转子,0,0
4744,4744,2022,5,9,13,0x201C0074,341,莫斯科中央陆军,352,乌法,0,0
4745,4745,2022,5,9,19,0x201C0074,342,莫斯科迪纳摩,353,乌拉尔,0,0
4746,4746,2022,5,9,16,0x201C0074,345,莫斯科火车头,343,希姆基,0,0
4747,4747,2022,5,9,20,0x201C0074,340,图拉兵工厂,348,喀山红宝石,0,0
4748,4748,2022,5,9,13,0x201C0074,350,莫斯科斯巴达,349,索契,0,0
4749,4749,2022,5,9,19,0x201C0074,351,坦波夫,346,罗斯托夫,0,0
4750,4750,2022,5,23,11,0x201D0074,354,圣彼得堡泽尼特,351,坦波夫,0,0
4751,4751,2022,5,23,16,0x201D0074,339,格罗兹尼艾哈迈德,344,克拉斯诺达尔,0,0
4752,4752,2022,5,23,15,0x201D0074,347,伏尔加格勒转子,341,莫斯科中央陆军,0,0
4753,4753,2022,5,23,14,0x201D0074,352,乌法,342,莫斯科迪纳摩,0,0
4754,4754,2022,5,23,19,0x201D0074,353,乌拉尔,345,莫斯科火车头,0,0
4755,4755,2022,5,23,14,0x201D0074,343,希姆基,340,图拉兵工厂,0,0
4756,4756,2022,5,23,20,0x201D0074,348,喀山红宝石,350,莫斯科斯巴达,0,0
4757,4757,2022,5,23,11,0x201D0074,349,索契,346,罗斯托夫,0,0
4758,4758,2021,8,15,19,0x60000075,355,巴塞尔,363,伯尔尼年轻人,11,11
4759,4759,2021,8,15,19,0x60000075,356,洛桑体育,360,锡永,11,11
4760,4760,2021,8,15,18,0x60000075,364,苏黎世,359,塞尔维特,11,11
4761,4761,2021,8,15,15,0x60000075,361,圣加伦,357,卢加诺,11,11
4762,4762,2021,8,15,16,0x60000075,362,瓦杜兹,358,卢塞恩,11,11
4763,4763,2021,8,22,15,0x60010075,360,锡永,355,巴塞尔,11,11
4764,4764,2021,8,22,15,0x60010075,363,伯尔尼年轻人,362,瓦杜兹,11,11
4765,4765,2021,8,22,18,0x60010075,359,塞尔维特,356,洛桑体育,11,11
4766,4766,2021,8,22,15,0x60010075,357,卢加诺,364,苏黎世,11,11
4767,4767,2021,8,22,16,0x60010075,358,卢塞恩,361,圣加伦,11,11
4768,4768,2021,8,29,16,0x60020075,355,巴塞尔,359,塞尔维特,11,11
4769,4769,2021,8,29,16,0x60020075,363,伯尔尼年轻人,360,锡永,11,11
4770,4770,2021,8,29,15,0x60020075,356,洛桑体育,357,卢加诺,11,11
4771,4771,2021,8,29,18,0x60020075,364,苏黎世,358,卢塞恩,11,11
4772,4772,2021,8,29,19,0x60020075,362,瓦杜兹,361,圣加伦,11,11
4773,4773,2021,9,19,19,0x60030075,357,卢加诺,355,巴塞尔,11,11
4774,4774,2021,9,19,18,0x60030075,359,塞尔维特,363,伯尔尼年轻人,11,11
4775,4775,2021,9,19,19,0x60030075,360,锡永,362,瓦杜兹,11,11
4776,4776,2021,9,19,19,0x60030075,358,卢塞恩,356,洛桑体育,11,11
4777,4777,2021,9,19,18,0x60030075,361,圣加伦,364,苏黎世,11,11
4778,4778,2021,9,26,18,0x60040075,355,巴塞尔,358,卢塞恩,11,11
4779,4779,2021,9,26,19,0x60040075,363,伯尔尼年轻人,357,卢加诺,11,11
4780,4780,2021,9,26,15,0x60040075,360,锡永,359,塞尔维特,11,11
4781,4781,2021,9,26,16,0x60040075,356,洛桑体育,361,圣加伦,11,11
4782,4782,2021,9,26,18,0x60040075,362,瓦杜兹,364,苏黎世,11,11
4783,4783,2021,10,3,18,0x60050075,361,圣加伦,355,巴塞尔,11,11
4784,4784,2021,10,3,19,0x60050075,358,卢塞恩,363,伯尔尼年轻人,11,11
4785,4785,2021,10,3,18,0x60050075,357,卢加诺,360,锡永,11,11
4786,4786,2021,10,3,16,0x60050075,359,塞尔维特,362,瓦杜兹,11,11
4787,4787,2021,10,3,15,0x60050075,364,苏黎世,356,洛桑体育,11,11
4788,4788,2021,10,24,16,0x60060075,355,巴塞尔,364,苏黎世,11,11
4789,4789,2021,10,24,18,0x60060075,363,伯尔尼年轻人,361,圣加伦,11,11
4790,4790,2021,10,24,18,0x60060075,360,锡永,358,卢塞恩,11,11
4791,4791,2021,10,24,15,0x60060075,359,塞尔维特,357,卢加诺,11,11
4792,4792,2021,10,24,18,0x60060075,362,瓦杜兹,356,洛桑体育,11,11
4793,4793,2021,10,28,19,0x60070075,356,洛桑体育,355,巴塞尔,11,11
4794,4794,2021,10,28,19,0x60070075,364,苏黎世,363,伯尔尼年轻人,11,11
4795,4795,2021,10,28,18,0x60070075,361,圣加伦,360,锡永,11,11
4796,4796,2021,10,28,19,0x60070075,358,卢塞恩,359,塞尔维特,11,11
4797,4797,2021,10,28,19,0x60070075,357,卢加诺,362,瓦杜兹,11,11
4798,4798,2021,10,31,16,0x60080075,362,瓦杜兹,355,巴塞尔,11,11
4799,4799,2021,10,31,18,0x60080075,363,伯尔尼年轻人,356,洛桑体育,11,11
4800,4800,2021,10,31,15,0x60080075,360,锡永,364,苏黎世,11,11
4801,4801,2021,10,31,16,0x60080075,359,塞尔维特,361,圣加伦,11,11
4802,4802,2021,10,31,16,0x60080075,357,卢加诺,358,卢塞恩,11,11
4803,4803,2021,11,7,19,0x60090075,363,伯尔尼年轻人,355,巴塞尔,11,11
4804,4804,2021,11,7,18,0x60090075,360,锡永,356,洛桑体育,11,11
4805,4805,2021,11,7,15,0x60090075,359,塞尔维特,364,苏黎世,11,11
4806,4806,2021,11,7,16,0x60090075,357,卢加诺,361,圣加伦,11,11
4807,4807,2021,11,7,18,0x60090075,358,卢塞恩,362,瓦杜兹,11,11
4808,4808,2021,11,18,19,0x600A0075,355,巴塞尔,360,锡永,11,11
4809,4809,2021,11,18,16,0x600A0075,362,瓦杜兹,363,伯尔尼年轻人,11,11
4810,4810,2021,11,18,19,0x600A0075,356,洛桑体育,359,塞尔维特,11,11
4811,4811,2021,11,18,15,0x600A0075,364,苏黎世,357,卢加诺,11,11
4812,4812,2021,11,18,16,0x600A0075,361,圣加伦,358,卢塞恩,11,11
4813,4813,2021,11,21,19,0x600B0075,359,塞尔维特,355,巴塞尔,11,11
4814,4814,2021,11,21,15,0x600B0075,360,锡永,363,伯尔尼年轻人,11,11
4815,4815,2021,11,21,19,0x600B0075,357,卢加诺,356,洛桑体育,11,11
4816,4816,2021,11,21,19,0x600B0075,358,卢塞恩,364,苏黎世,11,11
4817,4817,2021,11,21,19,0x600B0075,361,圣加伦,362,瓦杜兹,11,11
4818,4818,2021,11,28,15,0x600C0075,355,巴塞尔,357,卢加诺,11,11
4819,4819,2021,11,28,16,0x600C0075,363,伯尔尼年轻人,359,塞尔维特,11,11
4820,4820,2021,11,28,18,0x600C0075,362,瓦杜兹,360,锡永,11,11
4821,4821,2021,11,28,19,0x600C0075,356,洛桑体育,358,卢塞恩,11,11
4822,4822,2021,11,28,18,0x600C0075,364,苏黎世,361,圣加伦,11,11
4823,4823,2021,12,5,18,0x600D0075,358,卢塞恩,355,巴塞尔,11,11
4824,4824,2021,12,5,18,0x600D0075,357,卢加诺,363,伯尔尼年轻人,11,11
4825,4825,2021,12,5,15,0x600D0075,359,塞尔维特,360,锡永,11,11
4826,4826,2021,12,5,16,0x600D0075,361,圣加伦,356,洛桑体育,11,11
4827,4827,2021,12,5,15,0x600D0075,364,苏黎世,362,瓦杜兹,11,11
4828,4828,2021,12,12,19,0x200E0075,355,巴塞尔,361,圣加伦,0,0
4829,4829,2021,12,12,18,0x200E0075,363,伯尔尼年轻人,358,卢塞恩,0,0
4830,4830,2021,12,12,19,0x200E0075,360,锡永,357,卢加诺,0,0
4831,4831,2021,12,12,15,0x200E0075,362,瓦杜兹,359,塞尔维特,0,0
4832,4832,2021,12,12,18,0x200E0075,356,洛桑体育,364,苏黎世,0,0
4833,4833,2021,12,23,19,0x200F0075,364,苏黎世,355,巴塞尔,0,0
4834,4834,2021,12,23,19,0x200F0075,361,圣加伦,363,伯尔尼年轻人,0,0
4835,4835,2021,12,23,18,0x200F0075,358,卢塞恩,360,锡永,0,0
4836,4836,2021,12,23,19,0x200F0075,357,卢加诺,359,塞尔维特,0,0
4837,4837,2021,12,23,19,0x200F0075,356,洛桑体育,362,瓦杜兹,0,0
4838,4838,2021,12,26,15,0x20100075,355,巴塞尔,356,洛桑体育,0,0
4839,4839,2021,12,26,18,0x20100075,363,伯尔尼年轻人,364,苏黎世,0,0
4840,4840,2021,12,26,18,0x20100075,360,锡永,361,圣加伦,0,0
4841,4841,2021,12,26,18,0x20100075,359,塞尔维特,358,卢塞恩,0,0
4842,4842,2021,12,26,19,0x20100075,362,瓦杜兹,357,卢加诺,0,0
4843,4843,2021,12,30,15,0x20110075,355,巴塞尔,362,瓦杜兹,0,0
4844,4844,2021,12,30,16,0x20110075,356,洛桑体育,363,伯尔尼年轻人,0,0
4845,4845,2021,12,30,15,0x20110075,364,苏黎世,360,锡永,0,0
4846,4846,2021,12,30,15,0x20110075,361,圣加伦,359,塞尔维特,0,0
4847,4847,2021,12,30,19,0x20110075,358,卢塞恩,357,卢加诺,0,0
4848,4848,2022,1,3,19,0x20120075,355,巴塞尔,363,伯尔尼年轻人,0,0
4849,4849,2022,1,3,15,0x20120075,356,洛桑体育,360,锡永,0,0
4850,4850,2022,1,3,19,0x20120075,364,苏黎世,359,塞尔维特,0,0
4851,4851,2022,1,3,19,0x20120075,361,圣加伦,357,卢加诺,0,0
4852,4852,2022,1,3,15,0x20120075,362,瓦杜兹,358,卢塞恩,0,0
4853,4853,2022,1,14,18,0x20130075,360,锡永,355,巴塞尔,0,0
4854,4854,2022,1,14,18,0x20130075,363,伯尔尼年轻人,362,瓦杜兹,0,0
4855,4855,2022,1,14,15,0x20130075,359,塞尔维特,356,洛桑体育,0,0
4856,4856,2022,1,14,15,0x20130075,357,卢加诺,364,苏黎世,0,0
4857,4857,2022,1,14,19,0x20130075,358,卢塞恩,361,圣加伦,0,0
4858,4858,2022,1,17,18,0x20140075,355,巴塞尔,359,塞尔维特,0,0
4859,4859,2022,1,17,19,0x20140075,363,伯尔尼年轻人,360,锡永,0,0
4860,4860,2022,1,17,15,0x20140075,356,洛桑体育,357,卢加诺,0,0
4861,4861,2022,1,17,18,0x20140075,364,苏黎世,358,卢塞恩,0,0
4862,4862,2022,1,17,16,0x20140075,362,瓦杜兹,361,圣加伦,0,0
4863,4863,2022,1,24,16,0x20150075,357,卢加诺,355,巴塞尔,0,0
4864,4864,2022,1,24,18,0x20150075,359,塞尔维特,363,伯尔尼年轻人,0,0
4865,4865,2022,1,24,16,0x20150075,360,锡永,362,瓦杜兹,0,0
4866,4866,2022,1,24,18,0x20150075,358,卢塞恩,356,洛桑体育,0,0
4867,4867,2022,1,24,19,0x20150075,361,圣加伦,364,苏黎世,0,0
4868,4868,2022,2,1,15,0x20160075,355,巴塞尔,358,卢塞恩,0,0
4869,4869,2022,2,1,15,0x20160075,363,伯尔尼年轻人,357,卢加诺,0,0
4870,4870,2022,2,1,18,0x20160075,360,锡永,359,塞尔维特,0,0
4871,4871,2022,2,1,18,0x20160075,356,洛桑体育,361,圣加伦,0,0
4872,4872,2022,2,1,16,0x20160075,362,瓦杜兹,364,苏黎世,0,0
4873,4873,2022,2,7,18,0x20170075,361,圣加伦,355,巴塞尔,0,0
4874,4874,2022,2,7,15,0x20170075,358,卢塞恩,363,伯尔尼年轻人,0,0
4875,4875,2022,2,7,16,0x20170075,357,卢加诺,360,锡永,0,0
4876,4876,2022,2,7,18,0x20170075,359,塞尔维特,362,瓦杜兹,0,0
4877,4877,2022,2,7,15,0x20170075,364,苏黎世,356,洛桑体育,0,0
4878,4878,2022,2,14,19,0x20180075,355,巴塞尔,364,苏黎世,0,0
4879,4879,2022,2,14,18,0x20180075,363,伯尔尼年轻人,361,圣加伦,0,0
4880,4880,2022,2,14,18,0x20180075,360,锡永,358,卢塞恩,0,0
4881,4881,2022,2,14,19,0x20180075,359,塞尔维特,357,卢加诺,0,0
4882,4882,2022,2,14,16,0x20180075,362,瓦杜兹,356,洛桑体育,0,0
4883,4883,2022,2,21,19,0x20190075,356,洛桑体育,355,巴塞尔,0,0
4884,4884,2022,2,21,19,0x20190075,364,苏黎世,363,伯尔尼年轻人,0,0
4885,4885,2022,2,21,16,0x20190075,361,圣加伦,360,锡永,0,0
4886,4886,2022,2,21,19,0x20190075,358,卢塞恩,359,塞尔维特,0,0
4887,4887,2022,2,21,18,0x20190075,357,卢加诺,362,瓦杜兹,0,0
4888,4888,2022,2,28,18,0x201A0075,362,瓦杜兹,355,巴塞尔,0,0
4889,4889,2022,2,28,18,0x201A0075,363,伯尔尼年轻人,356,洛桑体育,0,0
4890,4890,2022,2,28,16,0x201A0075,360,锡永,364,苏黎世,0,0
4891,4891,2022,2,28,15,0x201A0075,359,塞尔维特,361,圣加伦,0,0
4892,4892,2022,2,28,19,0x201A0075,357,卢加诺,358,卢塞恩,0,0
4893,4893,2022,3,7,18,0x201B0075,363,伯尔尼年轻人,355,巴塞尔,0,0
4894,4894,2022,3,7,18,0x201B0075,360,锡永,356,洛桑体育,0,0
4895,4895,2022,3,7,16,0x201B0075,359,塞尔维特,364,苏黎世,0,0
4896,4896,2022,3,7,15,0x201B0075,357,卢加诺,361,圣加伦,0,0
4897,4897,2022,3,7,19,0x201B0075,358,卢塞恩,362,瓦杜兹,0,0
4898,4898,2022,3,14,16,0x201C0075,355,巴塞尔,360,锡永,0,0
4899,4899,2022,3,14,18,0x201C0075,362,瓦杜兹,363,伯尔尼年轻人,0,0
4900,4900,2022,3,14,18,0x201C0075,356,洛桑体育,359,塞尔维特,0,0
4901,4901,2022,3,14,19,0x201C0075,364,苏黎世,357,卢加诺,0,0
4902,4902,2022,3,14,16,0x201C0075,361,圣加伦,358,卢塞恩,0,0
4903,4903,2022,3,21,18,0x201D0075,359,塞尔维特,355,巴塞尔,0,0
4904,4904,2022,3,21,16,0x201D0075,360,锡永,363,伯尔尼年轻人,0,0
4905,4905,2022,3,21,19,0x201D0075,357,卢加诺,356,洛桑体育,0,0
4906,4906,2022,3,21,18,0x201D0075,358,卢塞恩,364,苏黎世,0,0
4907,4907,2022,3,21,18,0x201D0075,361,圣加伦,362,瓦杜兹,0,0
4908,4908,2022,4,11,19,0x201E0075,355,巴塞尔,357,卢加诺,0,0
4909,4909,2022,4,11,18,0x201E0075,363,伯尔尼年轻人,359,塞尔维特,0,0
4910,4910,2022,4,11,16,0x201E0075,362,瓦杜兹,360,锡永,0,0
4911,4911,2022,4,11,19,0x201E0075,356,洛桑体育,358,卢塞恩,0,0
4912,4912,2022,4,11,18,0x201E0075,364,苏黎世,361,圣加伦,0,0
4913,4913,2022,4,18,16,0x201F0075,358,卢塞恩,355,巴塞尔,0,0
4914,4914,2022,4,18,19,0x201F0075,357,卢加诺,363,伯尔尼年轻人,0,0
4915,4915,2022,4,18,15,0x201F0075,359,塞尔维特,360,锡永,0,0
4916,4916,2022,4,18,16,0x201F0075,361,圣加伦,356,洛桑体育,0,0
4917,4917,2022,4,18,15,0x201F0075,364,苏黎世,362,瓦杜兹,0,0
4918,4918,2022,4,25,18,0x20200075,355,巴塞尔,361,圣加伦,0,0
4919,4919,2022,4,25,15,0x20200075,363,伯尔尼年轻人,358,卢塞恩,0,0
4920,4920,2022,4,25,18,0x20200075,360,锡永,357,卢加诺,0,0
4921,4921,2022,4,25,15,0x20200075,362,瓦杜兹,359,塞尔维特,0,0
4922,4922,2022,4,25,19,0x20200075,356,洛桑体育,364,苏黎世,0,0
4923,4923,2022,5,2,19,0x20210075,364,苏黎世,355,巴塞尔,0,0
4924,4924,2022,5,2,19,0x20210075,361,圣加伦,363,伯尔尼年轻人,0,0
4925,4925,2022,5,2,18,0x20210075,358,卢塞恩,360,锡永,0,0
4926,4926,2022,5,2,18,0x20210075,357,卢加诺,359,塞尔维特,0,0
4927,4927,2022,5,2,18,0x20210075,356,洛桑体育,362,瓦杜兹,0,0
4928,4928,2022,5,9,19,0x20220075,355,巴塞尔,356,洛桑体育,0,0
4929,4929,2022,5,9,18,0x20220075,363,伯尔尼年轻人,364,苏黎世,0,0
4930,4930,2022,5,9,19,0x20220075,360,锡永,361,圣加伦,0,0
4931,4931,2022,5,9,15,0x20220075,359,塞尔维特,358,卢塞恩,0,0
4932,4932,2022,5,9,18,0x20220075,362,瓦杜兹,357,卢加诺,0,0
4933,4933,2022,5,23,18,0x20230075,355,巴塞尔,362,瓦杜兹,0,0
4934,4934,2022,5,23,19,0x20230075,356,洛桑体育,363,伯尔尼年轻人,0,0
4935,4935,2022,5,23,18,0x20230075,364,苏黎世,360,锡永,0,0
4936,4936,2022,5,23,16,0x20230075,361,圣加伦,359,塞尔维特,0,0
4937,4937,2022,5,23,16,0x20230075,358,卢塞恩,357,卢加诺,0,0
4938,4938,2021,8,22,16,0x60000076,373,加拉塔萨雷,384,特拉布宗体育,11,11
4939,4939,2021,8,22,16,0x60000076,366,安卡拉力量,378,伊斯坦布尔,11,11
4940,4940,2021,8,22,14,0x60000076,368,埃尔祖鲁姆体育,372,费内巴切,11,11
4941,4941,2021,8,22,15,0x60000076,377,哈塔伊体育,369,贝西克塔斯,11,11
4942,4942,2021,8,22,14,0x60000076,370,代尼兹利体育,371,法蒂赫卡拉古鲁克,11,11
4943,4943,2021,8,22,16,0x60000076,365,阿拉尼亚体育,383,锡瓦斯体育,11,11
4944,4944,2021,8,22,19,0x60000076,374,加济安泰普,385,新马拉蒂亚体育,11,11
4945,4945,2021,8,22,14,0x60000076,380,开塞利体育,381,科尼亚体育,11,11
4946,4946,2021,8,22,14,0x60000076,379,卡斯帕萨,375,青年联盟,11,11
4947,4947,2021,8,22,16,0x60000076,376,哥兹塔比,382,里泽运动,11,11
4948,4948,2021,8,29,19,0x60010076,378,伊斯坦布尔,373,加拉塔萨雷,11,11
4949,4949,2021,8,29,15,0x60010076,372,费内巴切,366,安卡拉力量,11,11
4950,4950,2021,8,29,15,0x60010076,369,贝西克塔斯,368,埃尔祖鲁姆体育,11,11
4951,4951,2021,8,29,20,0x60010076,371,法蒂赫卡拉古鲁克,377,哈塔伊体育,11,11
4952,4952,2021,8,29,14,0x60010076,383,锡瓦斯体育,370,代尼兹利体育,11,11
4953,4953,2021,8,29,19,0x60010076,385,新马拉蒂亚体育,365,阿拉尼亚体育,11,11
4954,4954,2021,8,29,19,0x60010076,381,科尼亚体育,374,加济安泰普,11,11
4955,4955,2021,8,29,16,0x60010076,375,青年联盟,380,开塞利体育,11,11
4956,4956,2021,8,29,14,0x60010076,382,里泽运动,379,卡斯帕萨,11,11
4957,4957,2021,8,29,14,0x60010076,367,安塔利亚体育,376,哥兹塔比,11,11
4958,4958,2021,9,19,19,0x60020076,373,加拉塔萨雷,372,费内巴切,11,11
4959,4959,2021,9,19,15,0x60020076,384,特拉布宗体育,378,伊斯坦布尔,11,11
4960,4960,2021,9,19,19,0x60020076,366,安卡拉力量,369,贝西克塔斯,11,11
4961,4961,2021,9,19,16,0x60020076,368,埃尔祖鲁姆体育,371,法蒂赫卡拉古鲁克,11,11
4962,4962,2021,9,19,14,0x60020076,377,哈塔伊体育,383,锡瓦斯体育,11,11
4963,4963,2021,9,19,15,0x60020076,370,代尼兹利体育,385,新马拉蒂亚体育,11,11
4964,4964,2021,9,19,20,0x60020076,365,阿拉尼亚体育,381,科尼亚体育,11,11
4965,4965,2021,9,19,19,0x60020076,374,加济安泰普,375,青年联盟,11,11
4966,4966,2021,9,19,20,0x60020076,380,开塞利体育,382,里泽运动,11,11
4967,4967,2021,9,19,20,0x60020076,379,卡斯帕萨,367,安塔利亚体育,11,11
